Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
8,Butterflies And Bees,Hat,No Trait,No Trait,Bruised Eye,Postage Stamp,Black Suit,Gold,Dosbrak,Muhammad Ali,H1XXiKXouAkCdNSa67aTAmtTcbW8SohqrmY5JdwEGvnM,462
8,Butterflies And Bees,Halo,No Trait,Goat Mouthguard,No Trait,Speed Ball,Gown,Purple,Dosbrak,Muhammad Ali,HfKPuYYp6s5jhWhW3qHStdoM8DLAgzT2XdiS3wKTM3YG,463
8,Butterflies And Bees,Sparring Headgear,No Trait,No Trait,Side Eyes,Black Gloves,Purple Suit,Purple,Dosbrak,Muhammad Ali,rpzrDhcs6nJP4KkAwrWjFs8kJtSEpksmGLfJB5ph6ay,464
7,Underwater,No Trait,Scratch,No Trait,No Trait,Postage Stamp,Peach Suit,Solana,Dosbrak,Muhammad Ali,A7Xy3PRr9igft2RKdKzx9SdprPXYdF7wcJaUAdKfGE7b,465
8,The Greatest,Halo,No Trait,No Trait,Bruised Eye,Shook Up The World,Gown,Black,Dosbrak,Muhammad Ali,SZoU539RRu8SoeCAmj2YP2oAvfDRLknTpTNpFqV9nPY,466
9,Underwater,Hat,Scratch,No Trait,Bruised Eye,Black Gloves,Gown,Purple,Dosbrak,Muhammad Ali,3dgDxyF7pLgt23DwmHmG2GUMfSCcJD5dbeD3R3zTNVcV,467
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Speed Ball,Gold Suit,Black,Dosbrak,Muhammad Ali,43ne49y9noMNd9uHM4wvB9ThiEKNVGMBsZkwUK2X4wLR,468
8,Butterflies And Bees,No Trait,No Trait,Medal,Side Eyes,Speed Ball,Gown,Purple,Dosbrak,Muhammad Ali,5Kauyha5DQfnUWzEuHQgEravmJ3yfswvo9qvtKMawzN8,469
7,Butterflies And Bees,Halo,Sweat,No Trait,No Trait,Mirror,No Trait,Black,Dosbrak,Muhammad Ali,7mnyh8nFcpsFPJjFbtm2iX2iPVNCNcrT86m1pC4QxapJ,470
7,The Greatest,No Trait,No Trait,Medal,No Trait,Mirror,Purple Suit,Orange,Dosbrak,Muhammad Ali,CepZ5M3RJ8U1cmz8a3jTnTEWJzJoqNB797EhYSLpBfbV,471
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Red Gloves,Gold Suit,Purple,Dosbrak,Muhammad Ali,Gc9p52eUVqL4PwLx3kX5U9FrbCe5jDyPbY1MXcyytx3Q,472
7,Butterflies And Bees,Hat,No Trait,No Trait,No Trait,Mirror,Gown,Solana,Dosbrak,Muhammad Ali,BBiiAdqPT8gnj78ZGrVvbfiFrV8eQ4obQkko5CW4rStb,473
8,The Greatest,Sparring Headgear,No Trait,No Trait,Side Eyes,Speed Ball,Purple Suit,Gold,Dosbrak,Muhammad Ali,BEqabm2BSAiMXrUMJfNn5PATadXVeRTk81rs9Y1J8oFQ,474
5,The Greatest,No Trait,No Trait,No Trait,No Trait,Mirror,No Trait,Usa,Dosbrak,Muhammad Ali,BaPsNbdg1EKWfaRtKxiHPCajfoCdLLc2jmz2nioxohqH,475
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Postage Stamp,Gold Suit,Red,Dosbrak,Muhammad Ali,DwEYpDsPZtiZnY2BuPsYLoZdQMzqBB6j1JZfbV1J9AcX,476
7,Butterflies And Bees,No Trait,No Trait,Locked,No Trait,Black Gloves,Purple Suit,Purple,Dosbrak,Muhammad Ali,ENhMZsu4Qn6FoNA6R13HEDYrPqZd6QvNSgW7ZFGRugV2,477
8,Butterflies And Bees,Halo,Scratch,No Trait,Bruised Eye,Towel,No Trait,Red,Dosbrak,Muhammad Ali,5kvGK4ZnyCnt1E5EiVbvFi7N7hKDgYCaTW468JjtM4hN,478
9,Underwater,Crown Goat,Scratch,Medal,Wayfarers,Red Gloves,No Trait,Solana,Dosbrak,Muhammad Ali,76Nx5vgMDuHJtnMdnPxrNKZZtrhQeGJnfkNjpvoHSPiW,479
8,The Greatest,Sparring Headgear,No Trait,Medal,No Trait,Postage Stamp,Black Suit,Gold,Dosbrak,Muhammad Ali,9uWfS9XGp9JReBXf3JU5TbZbdMDvCJL4Zz6vGGW271pa,480
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Mirror,Purple Suit,Black,Dosbrak,Muhammad Ali,H3rDx8FPGYeEfbhNxQ9Q3KniNkV4hupcZCYgo9riPi5V,481
8,The Greatest,Halo,No Trait,Medal,No Trait,Black Gloves,Black Suit,Gold,Dosbrak,Muhammad Ali,5riGDCm3Dx5Gy7ji1XJNbhfrA91RP84D6EBJMtL5X1zD,482
7,Underwater,Crown Goat,No Trait,No Trait,No Trait,Postage Stamp,Peach Suit,Solana,Dosbrak,Muhammad Ali,Cs4GFWBf9AHZ8Lzp1KXgWrtYfw5YHvEJYL1Rb4uRVSdT,483
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Microphones,Purple Suit,Purple,Dosbrak,Muhammad Ali,HBPP9Mj8KsyprX5QiCJ1h4zdCxEPxrHMtBEYJJYcyuS9,484
7,Butterflies And Bees,No Trait,No Trait,No Trait,Bruised Eye,Red Gloves,Gold Suit,Orange,Dosbrak,Muhammad Ali,HDjJU5Q5gDP4ExweT3BdQzhSLARrUEjpn5GgE4ES4Kni,485
8,Underwater,Sparring Headgear,Sweat,No Trait,Side Eyes,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,5i4ZSQAzPraujqR31PDaFTpo6zfisYYKjX3EzVvpSpJf,486
7,Butterflies And Bees,No Trait,No Trait,Goat Mouthguard,No Trait,Microphones,Black Suit,Orange,Dosbrak,Muhammad Ali,7irXZnX51tABsFWgF4JtR4UG9EyWn6Dh5x4WxN4kXzTp,487
8,The Greatest,Halo,Sweat,No Trait,Side Eyes,Towel,No Trait,Red,Dosbrak,Muhammad Ali,8TinW7aZML4eoNRbjQSS65SsbTeP3Zc5jvi6GieDLD9T,488
7,Butterflies And Bees,No Trait,No Trait,No Trait,Bruised Eye,Microphones,Purple Suit,Black,Dosbrak,Muhammad Ali,8FAyz5RpQhhwaex1JJGHMe79VMqTWkkao2aJ7WwrCqB8,489
8,Underwater,Crown Goat,No Trait,Medal,Side Eyes,Red Gloves,No Trait,Purple,Dosbrak,Muhammad Ali,4ed1FiVHuFdpywoR2yjvqGTCrXe8GiKP2dJXTzrQ8XVK,490
7,Butterflies And Bees,Sparring Headgear,No Trait,No Trait,No Trait,Red Gloves,Navy Suit,Usa,Dosbrak,Muhammad Ali,5N9Jdpe4Z9jAQ4hNThdRPdxG5NqAvwqMjdHU3VTQaj2r,491
8,Butterflies And Bees,Hat,No Trait,No Trait,Side Eyes,Black Gloves,Peach Suit,Gold,Dosbrak,Muhammad Ali,5Z7hgciKRtNy7kQPswr42GxQUs98zBNaXkYiykX1yTkp,492
6,Butterflies And Bees,No Trait,No Trait,Medal,No Trait,Towel,No Trait,Usa,Dosbrak,Muhammad Ali,6eJtbUwtAmQLAR9xivfE8AfswkLFR58mm6xiH3LsyHKG,493
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Microphones,Purple Suit,Orange,Dosbrak,Muhammad Ali,6mKHy2ujwZT2jGmeD7A9LRKDFKd74Xg1cVuneGSPUdQr,494
7,Underwater,No Trait,No Trait,No Trait,Bruised Eye,Postage Stamp,Purple Suit,Solana,Dosbrak,Muhammad Ali,Dogq6M6CRCWQSTJWLWDjcgdapzqCyJy6BgTKooY9AHW9,495
7,The Greatest,Hat,No Trait,No Trait,No Trait,Speed Ball,Gold Suit,Orange,Dosbrak,Muhammad Ali,4as8nBpveJ6zkUFgwGssgw9QUSevhA137J4ebdGVdgn1,496
7,The Greatest,Sparring Headgear,No Trait,No Trait,No Trait,Red Gloves,Gown,Usa,Dosbrak,Muhammad Ali,4dZhr8Wntunxo714dQUCQ37dZJEZUpNYMonuyufXHmF1,497
7,The Greatest,No Trait,No Trait,No Trait,Side Eyes,Red Gloves,Elvis Gown,Black,Dosbrak,Muhammad Ali,8uLvpycwkTDAurGtAqgJ61HAgWbqrsDG6DKG1r4dRqVJ,498
8,Underwater,No Trait,Scratch,Goat Mouthguard,Wayfarers,No Trait,Black Suit,Purple,Dosbrak,Muhammad Ali,HumUPSbPDDqb72LETrUHYGrBtangFmAdvKhzaVhKGWXp,499
5,Underwater,No Trait,No Trait,No Trait,No Trait,Postage Stamp,No Trait,Usa,Dosbrak,Muhammad Ali,2B3kxdNuejxRNv3pXVcQG7fzuGejM7AAsxvjYgurAb8x,500
6,Underwater,No Trait,No Trait,No Trait,No Trait,Mirror,Peach Suit,Solana,Dosbrak,Muhammad Ali,FPURU8bxmHoL1nCXNvZAD8VqbPqYem9NTqga3J84jGus,501
7,Underwater,No Trait,No Trait,Goat Mouthguard,No Trait,Postage Stamp,Black Suit,Solana,Dosbrak,Muhammad Ali,8sDDH2A2S2kGN136RmGxG4XsH7sgYKbjbogz3XKgDFAc,502
6,Underwater,No Trait,No Trait,Medal,No Trait,No Trait,Elvis Gown,Purple,Dosbrak,Muhammad Ali,Aoc9cFXu1sdyssA8pmYrDDMFJxw9nG1zCQ1i6mCMCtuT,503
7,The Greatest,No Trait,No Trait,No Trait,Bruised Eye,Speed Ball,Gold Suit,Orange,Dosbrak,Muhammad Ali,BpPn8xJYwF3PJ3mTx3Rykotfnek3xZehcEZkW6iR68pr,504
8,The Greatest,Sparring Headgear,No Trait,Goat Mouthguard,No Trait,Red Gloves,Elvis Gown,Red,Dosbrak,Muhammad Ali,Ds7nZHrw1f2vYfVbENExDVJLjpAchKVhLKe2yDmjV3SU,505
7,Butterflies And Bees,No Trait,No Trait,No Trait,Wayfarers,Microphones,Black Suit,Purple,Dosbrak,Muhammad Ali,3g7Ute2kCatvfCbMWecmdTT9Puq7VuaVYbScSET8W3pH,506
9,The Greatest,Hat,Sweat,Locked,Wayfarers,Speed Ball,No Trait,Red,Dosbrak,Muhammad Ali,4N3VTkHfR3gLqrDCAsNxxtqZEsNQGF4BX2pVc1JSB7mV,507
6,Butterflies And Bees,No Trait,No Trait,No Trait,Wayfarers,No Trait,Gold Suit,Solana,Dosbrak,Muhammad Ali,6rvFaSxvN9VUSCKEzquZM9Wgd82FB2WAqhpoQZL1M9Eh,508
8,Butterflies And Bees,Crown Goat,No Trait,No Trait,Side Eyes,Speed Ball,Gown,Orange,Dosbrak,Muhammad Ali,8AU2Ub9QYBS73iDfnqzcyEJJQoQhgzvqYf2BxRJnBG1p,509
7,Butterflies And Bees,Halo,Scratch,No Trait,No Trait,No Trait,Black Suit,Orange,Dosbrak,Muhammad Ali,FiDp1m94ryKWoLeFt9GXuEh8iYgAYLbhSoyd58f8GpgM,510
7,Butterflies And Bees,No Trait,No Trait,No Trait,Wayfarers,Microphones,Purple Suit,Red,Dosbrak,Muhammad Ali,GhGEboPJJYoTDNUthQdJoVJJNCEAK7ZQCivptL3rXVif,511
7,Underwater,Crown Goat,Scratch,No Trait,Side Eyes,No Trait,No Trait,Solana,Dosbrak,Muhammad Ali,JAxmNpzBxvQjaMK2FofMaTPGAzcvvVPvej3bfumMWb6v,512
9,The Greatest,Crown Goat,Sweat,Goat Mouthguard,Side Eyes,Towel,No Trait,Red,Dosbrak,Muhammad Ali,fjajt2zS7M6sAqxsPn8KUih4d45UFH6RWY1oVQqH1c8,513
6,The Greatest,Halo,No Trait,No Trait,No Trait,No Trait,Elvis Gown,Black,Dosbrak,Muhammad Ali,27YANXRgNUYgK86aGzYy4doRDg7dCqwQSY5R11Laibe2,514
7,Underwater,No Trait,Scratch,No Trait,No Trait,Shook Up The World,Black Suit,Solana,Dosbrak,Muhammad Ali,3brWvN2Aef6JDjsEdWtMpbChS1KDBUrZHpoF37andTPY,515
7,Underwater,Crown Goat,Sweat,No Trait,No Trait,Mirror,No Trait,Solana,Dosbrak,Muhammad Ali,5Hp4qYzxsPsB2JCBE2iym8t1NPDPwGLU2wcyW4aq4g82,516
8,Butterflies And Bees,Halo,No Trait,No Trait,Bruised Eye,Red Gloves,Black Suit,Orange,Dosbrak,Muhammad Ali,7Z54Efrr9ZM7PgZ7fhkxPg21eaj1at9fYqSH5SsPJtEY,517
7,The Greatest,Sparring Headgear,No Trait,No Trait,No Trait,Red Gloves,Gold Suit,Purple,Dosbrak,Muhammad Ali,8exfTCUhmbK2P6Un8U5SF97vXJJibVbE9ZwSrLdEjHJD,518
8,The Greatest,No Trait,No Trait,Locked,Wayfarers,Red Gloves,Peach Suit,Black,Dosbrak,Muhammad Ali,97Qfv1w1SExL7RpCg2m1y1ibKBF2eMnE1CaweSw5jGep,519
8,Butterflies And Bees,Crown Goat,No Trait,No Trait,Side Eyes,Red Gloves,Black Suit,Red,Dosbrak,Muhammad Ali,As5uH7hL7SpTNL4c3oPBiBCZX5KxPi4pLHrUmEZ1GQ9u,520
8,Butterflies And Bees,Hat,No Trait,Locked,No Trait,Black Gloves,Navy Suit,Red,Dosbrak,Muhammad Ali,BS6FZQz8xxAjAUVCfLfFoTLvf72WXURBqJvdT4apcgXV,521
8,The Greatest,No Trait,Scratch,Goat Mouthguard,No Trait,Shook Up The World,Peach Suit,Gold,Dosbrak,Muhammad Ali,FdVaiaYaEdcw5jw7NrFqKF9XhkCgJtP8ptrG5JY5m8mq,522
7,Butterflies And Bees,No Trait,No Trait,No Trait,Side Eyes,Postage Stamp,Gown,Orange,Dosbrak,Muhammad Ali,9yYoMnDrFomM7oowjsdnwoPDi1u4Js8PfbM5ZzvAJ4KY,523
8,The Greatest,No Trait,Scratch,Goat Mouthguard,Side Eyes,No Trait,Gown,Black,Dosbrak,Muhammad Ali,C8ZUmRm6zfqWAjRT1eeLwzgGEheXZxAkGYRchJbpeCXb,524
7,Underwater,No Trait,No Trait,No Trait,Bruised Eye,Postage Stamp,Purple Suit,Purple,Dosbrak,Muhammad Ali,EZ4jakNzz7a5PHecdy1xC5dHHe7YDGmFBCDryHvMh7DL,525
8,The Greatest,Sparring Headgear,No Trait,Goat Mouthguard,No Trait,Postage Stamp,Purple Suit,Red,Dosbrak,Muhammad Ali,3HXS3MfWDavt7dVkX6LsZTpwScWFumcLwXyvMmaZHPud,526
6,Butterflies And Bees,No Trait,No Trait,No Trait,No Trait,Shook Up The World,Elvis Gown,Gold,Dosbrak,Muhammad Ali,3KTo2EyC5ZvBT1uDbvuwfdsGmd5rJPaWCAZp6iuPztQY,527
8,Underwater,Sparring Headgear,No Trait,Medal,No Trait,Speed Ball,Purple Suit,Black,Dosbrak,Muhammad Ali,C5egW8ekRKgtarjow9DVFPRqeFjmzRsqpVi6K8Bde9Z9,528
8,The Greatest,Sparring Headgear,Scratch,No Trait,No Trait,Postage Stamp,Black Suit,Red,Dosbrak,Muhammad Ali,CGKh5JBeiyhAJSHYVZywVsFDjQkmoygCPZK7E7n9rLmC,529
7,Butterflies And Bees,Sparring Headgear,No Trait,No Trait,No Trait,Microphones,Gown,Purple,Dosbrak,Muhammad Ali,J6oR7otEPx9NRWm4RVcFfrVtAnWeeXa2dV1sYERUacGg,530
7,The Greatest,No Trait,No Trait,No Trait,Bruised Eye,Mirror,Purple Suit,Orange,Dosbrak,Muhammad Ali,13B5564z2swoTodwtdaGVhTHMWxv9XkdY4mvCVGrRg8C,531
7,The Greatest,Crown Goat,No Trait,No Trait,No Trait,Mirror,Black Suit,Red,Dosbrak,Muhammad Ali,26aBCywfRVmJ6Bx8wPsfkhSGmTRsLmqdnmba2i8xRYvS,532
8,The Greatest,No Trait,Scratch,No Trait,Side Eyes,Speed Ball,Peach Suit,Black,Dosbrak,Muhammad Ali,BtzpEB6B8Q4M2qQ9zh4WNPUPoZAEbRV29iABK1dhP29M,533
7,Butterflies And Bees,No Trait,Scratch,No Trait,Side Eyes,No Trait,Purple Suit,Black,Dosbrak,Muhammad Ali,D4h4sG8nMQS5MYpAsREP6AD7m11dv37JC6KnSyegSDSS,534
7,The Greatest,Sparring Headgear,No Trait,No Trait,Bruised Eye,No Trait,Elvis Gown,Gold,Dosbrak,Muhammad Ali,2xY5wNyKBHRJoUjmqenCiKhwnUGPMsngvgwZCYLSqnEM,535
6,The Greatest,No Trait,Scratch,No Trait,No Trait,No Trait,Gold Suit,Purple,Dosbrak,Muhammad Ali,3aDb2tYaeotmwnV4ykgLMPsBEJYvZEHDdhADHmuGNA95,536
9,The Greatest,Crown Goat,No Trait,Medal,Bruised Eye,Red Gloves,Black Suit,Solana,Dosbrak,Muhammad Ali,6HamQ2jwnGDRGZS3Kx6VFdLXKnr2GJggkJFmWvDZjuot,537
7,Underwater,No Trait,No Trait,No Trait,Side Eyes,Red Gloves,Purple Suit,Solana,Dosbrak,Muhammad Ali,7dSNyAVCNM2JeXi1J6hztrYAtNw7M27gkDF6xzooeYTu,538
8,The Greatest,Sparring Headgear,No Trait,No Trait,Side Eyes,Speed Ball,Purple Suit,Red,Dosbrak,Muhammad Ali,8QAungY2B6cR4hDXHUpw2gVnHLs4vaxNijRUUf48BMV5,539
8,The Greatest,Sparring Headgear,No Trait,Medal,No Trait,Postage Stamp,Black Suit,Red,Dosbrak,Muhammad Ali,DDmAKc2WmHRAr2azwtNvWpvYtaHPDtp3uhJZ4bVg5Y2,540
7,Butterflies And Bees,No Trait,No Trait,Medal,No Trait,Microphones,Navy Suit,Solana,Dosbrak,Muhammad Ali,6MvFeQnJBCwNqBb2qVH5aE5X5Z5z9fikieQM9Xohdk6X,541
9,The Greatest,Hat,Scratch,No Trait,Side Eyes,Black Gloves,Navy Suit,Orange,Dosbrak,Muhammad Ali,AnrCWazNgGAu4dihUtapAKXVNDSz9mm6LvEjaVkxJ3wb,542
7,Underwater,No Trait,Sweat,Goat Mouthguard,No Trait,Mirror,No Trait,Solana,Dosbrak,Muhammad Ali,2jbhmcw3VJ3SHofBCqe5qm9iRHeP9wzkGfkxvPGskrDv,543
7,The Greatest,Halo,Sweat,No Trait,No Trait,Mirror,No Trait,Orange,Dosbrak,Muhammad Ali,6HSdTBRT6ZFmX9bs19fh3r7KaQeAJjQKrJisnA8bSc23,544
8,Underwater,Crown Goat,No Trait,Medal,Bruised Eye,Towel,No Trait,Solana,Dosbrak,Muhammad Ali,CFYx4u1Kiy9BZjzKb9i83bbGvuZeMMEMtkL1ZmEEtYEF,545
7,The Greatest,No Trait,No Trait,No Trait,Side Eyes,Postage Stamp,Black Suit,Orange,Dosbrak,Muhammad Ali,3tu7tm56uGEeAbtriCVfSStuErf6TNWComZdeF7nMQK7,546
8,The Greatest,Halo,No Trait,Medal,No Trait,Black Gloves,Gown,Gold,Dosbrak,Muhammad Ali,AVBsMk9tf6GQHDnLmJQmH1JhFNxu3nPQ7Uy65LHVLu2S,547
7,Butterflies And Bees,Halo,Sweat,No Trait,Side Eyes,No Trait,No Trait,Gold,Dosbrak,Muhammad Ali,B4cuD9R6geEz8gQa3qXVxg3eV94shfJHCLfa8rrmL5jg,548
8,Butterflies And Bees,Crown Goat,Scratch,No Trait,No Trait,Postage Stamp,Navy Suit,Orange,Dosbrak,Muhammad Ali,3W4SxXJQDBnagShpANZgf6FjaAEoKpGE6k4rYsrn3QCU,549
9,The Greatest,No Trait,Scratch,Medal,Wayfarers,Red Gloves,Peach Suit,Solana,Dosbrak,Muhammad Ali,AcVKMuRy4s7nWJ9asp8SQuGjiozcuqSBAaS12UEqu6cr,550
8,Butterflies And Bees,Hat,Sweat,Locked,Wayfarers,No Trait,No Trait,Red,Dosbrak,Muhammad Ali,9xwWvQhuDJy1XibT71Cx2aV3tMHxykzBiETexwdxaf6c,551
8,Underwater,No Trait,Scratch,No Trait,Bruised Eye,Black Gloves,Peach Suit,Solana,Dosbrak,Muhammad Ali,DFNi1BGE2a8aKFsDcXNNC19sYD345ify5KGvhQjoChRA,552
7,The Greatest,No Trait,No Trait,Locked,Bruised Eye,No Trait,Peach Suit,Black,Dosbrak,Muhammad Ali,HKj1dyBv187FBwH4wMDoZBvhcEN1PER6fwh9faUae4vs,553
6,Underwater,No Trait,Scratch,Locked,No Trait,No Trait,No Trait,Solana,Dosbrak,Muhammad Ali,2Ruhh5QA729WrTKhdjxyhwxibNDhdBcT4s6SJRe2ZdbF,554
7,The Greatest,No Trait,No Trait,Medal,No Trait,Microphones,Peach Suit,Black,Dosbrak,Muhammad Ali,4yif2Ck5EAfYJ8z6MjVdZyXzdGCCCvbYFZjmvvHj2398,555
8,Underwater,Hat,Scratch,No Trait,No Trait,Red Gloves,Peach Suit,Solana,Dosbrak,Muhammad Ali,88VSCCRKFnhY1tBHS4pJRrSN7fYLMGkTbd75vyTrm4Z5,556
5,Underwater,No Trait,No Trait,No Trait,No Trait,No Trait,Gown,Usa,Dosbrak,Muhammad Ali,EA88BgRjneWiFquQbbgJUbTV1Mr721wtr79jpqAGX1mJ,557
9,Underwater,Hat,Sweat,Goat Mouthguard,Bruised Eye,Towel,No Trait,Purple,Dosbrak,Muhammad Ali,HmAwstkgg6m3qLgKvL4DgYrMCdaPrdcEGNaAS3JcunwD,558
7,Underwater,No Trait,No Trait,Locked,Bruised Eye,Red Gloves,No Trait,Solana,Dosbrak,Muhammad Ali,zr3pVBuQ196xjS6gGN2PGydhsMY9M2JsMfX2QYEzh8t,559
7,The Greatest,No Trait,Scratch,Locked,No Trait,Towel,No Trait,Purple,Dosbrak,Muhammad Ali,6pWsHFDzT3p7LDefX5kuVTCYBaWFGTwdCythVkH3ky7q,560
8,Underwater,No Trait,No Trait,Medal,Wayfarers,Red Gloves,Purple Suit,Solana,Dosbrak,Muhammad Ali,AWeShorH59KxbkfBUuNA383KEw6zwtD8d23VyJqdBqSw,561
7,The Greatest,No Trait,Scratch,No Trait,No Trait,Black Gloves,Elvis Gown,Solana,Dosbrak,Muhammad Ali,HouNg6eua3Ta8uVb7tCAEALakwuiKs5wCP1rKoTgvweM,562
8,Butterflies And Bees,Crown Goat,Sweat,Locked,No Trait,Black Gloves,No Trait,Orange,Dosbrak,Muhammad Ali,61UP7G67AH527ouDW2SYjVC6NbFaqBpkhgfk7JrpdodM,563
8,The Greatest,No Trait,No Trait,Goat Mouthguard,Wayfarers,Postage Stamp,Purple Suit,Orange,Dosbrak,Muhammad Ali,66fYutG7x5RJsz9sSe8epY62tpY5yvrRf9wLS9AH9hC1,564
7,Underwater,No Trait,No Trait,No Trait,Wayfarers,Microphones,Navy Suit,Purple,Dosbrak,Muhammad Ali,AKzzNaR7vHDuodsRumQhQePNTum5uRHHkLfy8GMrkqSZ,565
6,The Greatest,No Trait,Scratch,No Trait,No Trait,Towel,No Trait,Usa,Dosbrak,Muhammad Ali,ANgAwyvyRm7jXKmNrX1GvkCpFwCXP6tYSC9Fz7xDkJo3,566
7,Butterflies And Bees,Halo,No Trait,Goat Mouthguard,No Trait,No Trait,Black Suit,Black,Dosbrak,Muhammad Ali,C4d6mfJpQXk8y3JvbGU9q73cueWTFJthZxBTuL93cX9y,567
7,The Greatest,Hat,No Trait,No Trait,No Trait,Red Gloves,Gold Suit,Red,Dosbrak,Muhammad Ali,525m8nKLtEPjgsRk9pbvhqHkQ78niv9a8iKi87M3enLq,568
8,The Greatest,No Trait,No Trait,Locked,Wayfarers,Red Gloves,Gown,Red,Dosbrak,Muhammad Ali,6hJhpwsDeTD5UpP9GHW28457ksfWNHoWKSddnDF2eRkz,569
7,The Greatest,No Trait,No Trait,No Trait,Side Eyes,Shook Up The World,Black Suit,Purple,Dosbrak,Muhammad Ali,EMvfFtPuK2vu8xSBivRAKJXERZr6eNjXbYc13neHo6Wa,570
7,The Greatest,No Trait,No Trait,Goat Mouthguard,Wayfarers,No Trait,Elvis Gown,Purple,Dosbrak,Muhammad Ali,GsykULe28hvQ78XA2VHnCwZbgVs7N34RWNg7WYv6Ao4n,571
8,Underwater,Crown Goat,No Trait,No Trait,Wayfarers,Red Gloves,Purple Suit,Solana,Dosbrak,Muhammad Ali,JAyxDgkGkisHU4eRYj7RLvuhZFj9aTGDZjLR9C7o88oT,572
7,Underwater,No Trait,No Trait,No Trait,Wayfarers,Shook Up The World,Purple Suit,Solana,Dosbrak,Muhammad Ali,2kPzp8C1VdQmgqfVgX1UM8ENmf9aYPqW9Hs4YUtpcaUp,573
7,The Greatest,No Trait,No Trait,Goat Mouthguard,No Trait,Mirror,Gown,Purple,Dosbrak,Muhammad Ali,3ssZXJmAYG83qFheaeUxzFPmDqkzgAQvDiYNrNQTJHzJ,574
8,The Greatest,Hat,No Trait,Goat Mouthguard,No Trait,Shook Up The World,Black Suit,Gold,Dosbrak,Muhammad Ali,4FaNqy9csHaEaDsSsSnG2M3WAcEJX7JPbMchbSiCY5EW,575
9,The Greatest,Crown Goat,Sweat,Medal,Bruised Eye,Shook Up The World,No Trait,Gold,Dosbrak,Muhammad Ali,6Kh37X7vLUJsSMGSPxN9987XuyYr14RSYRuWS76skvCB,576
6,The Greatest,No Trait,No Trait,Medal,No Trait,Towel,No Trait,Usa,Dosbrak,Muhammad Ali,7Rqynz1ubSJyi4MEngXhZfSUUzVDKXp8VowBuCAPy5zn,577
7,The Greatest,Halo,No Trait,Medal,No Trait,No Trait,Purple Suit,Red,Dosbrak,Muhammad Ali,AmTUUyVU2XeJTJMvfs4Jc5iWuWaNNRgTB4WshRBUsoPm,578
6,The Greatest,No Trait,No Trait,No Trait,No Trait,Postage Stamp,Elvis Gown,Purple,Dosbrak,Muhammad Ali,BHEdXhcLuXfpp8bPCTBVw6jYhXPRHg559fZwvudBvPqL,579
8,Butterflies And Bees,Hat,No Trait,Goat Mouthguard,Bruised Eye,No Trait,Purple Suit,Purple,Dosbrak,Muhammad Ali,CGeS6rNzGva4bhy9n5o57RYTF871R5UABjxrR3jHLCYc,580
7,The Greatest,No Trait,Scratch,No Trait,Wayfarers,No Trait,Elvis Gown,Black,Dosbrak,Muhammad Ali,D65By2Czse6vz98N7g38SpiB7auy8rQJPMPMJdb9KDVd,581
7,The Greatest,Halo,No Trait,Medal,No Trait,No Trait,Black Suit,Purple,Dosbrak,Muhammad Ali,FNp3DbvihB5jJHj9gxU3QrEj3ehcCZy3QNv68eWd23ex,582
6,The Greatest,No Trait,No Trait,Medal,No Trait,No Trait,Gold Suit,Red,Dosbrak,Muhammad Ali,39D5CxdkH5CEVcQ9na8tfDjWrxYe13YX4wbLp9Jx4Sco,583
8,Butterflies And Bees,No Trait,Sweat,Locked,Bruised Eye,Red Gloves,No Trait,Gold,Dosbrak,Muhammad Ali,9KnRbDDc9TeKXf4dYZvGY8GnxfGXeEczopE11bMHucNf,584
7,Butterflies And Bees,No Trait,Scratch,No Trait,No Trait,Postage Stamp,Purple Suit,Orange,Dosbrak,Muhammad Ali,9RTFg9jZ9PH5AV3Y2D128wWGMQDFs3gioRb4MFqAMohi,585
7,The Greatest,No Trait,Scratch,Locked,No Trait,No Trait,Navy Suit,Purple,Dosbrak,Muhammad Ali,643nW2BY3r6Aawgi18Nd1yYaU47WzzXCxS2kjafQG7Mc,586
8,Underwater,Hat,No Trait,No Trait,Bruised Eye,Red Gloves,Purple Suit,Solana,Dosbrak,Muhammad Ali,Dti9zwaQfnjinpih7Cw81bC832EGidN2CNGD2gwmq3Uh,587
7,Underwater,Hat,Sweat,No Trait,No Trait,Microphones,No Trait,Solana,Dosbrak,Muhammad Ali,2nCztoMSXaEGTJ85m3o196ixHhsSd9bzHHHGq46361Wt,588
7,The Greatest,No Trait,No Trait,Medal,No Trait,Black Gloves,Elvis Gown,Gold,Dosbrak,Muhammad Ali,7zdHJfaJ4iNCGknL77J2dXuZK2meZNdtpJeYdmtcheg5,589
8,The Greatest,Hat,Sweat,No Trait,Bruised Eye,Mirror,No Trait,Gold,Dosbrak,Muhammad Ali,ATD89JW1XkMVCSMKNzdGUtNYBaYVgHCdMFt16vRnKTyg,590
