Attribute count,Base,Head,Face,Mouth,Eyes,Accessory,Clothing,Background,Signature,Legend,mint,rank
6,Standard,Dj Mikey B,No Trait,No Trait,No Trait,No Trait,Patriot Flag,Mustard,Dosbrak,Michael Bisping,5DEQ3n6YAXywKCqrmDYNPGZhLro5wYM6yoY6c15F1rsW,377
8,Standard,Snapback,No Trait,Diamond Grill,No Trait,Gold Gloves,Tattoo,Black,Dosbrak,Michael Bisping,5pjXcGYb2sSEc6LNBhWajBPZwTVFKq8GcqpA8WYfJULf,378
6,Bald,No Trait,No Trait,No Trait,No Trait,Bloody Wraps,The Count,Teal,Dosbrak,Michael Bisping,AAbjY58qJUfDZFB8hARAgR9eLoLfZiKqxzQKJgJuZEe3,379
6,Bald,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,CtQ9apcGQBebuVTrzeLVuMAuWb5Bo6xDTc6644bon3LZ,380
8,Old Mike,No Trait,Bloody,No Trait,Wayfarers,Microphone,Suit,Purple,Dosbrak,Michael Bisping,DYs5JDEDhCgTEnnkeSM7giVa3bAYbArGzBwmbiQEkjUA,381
8,Bald,Sparring Headgear,Bloody,Cigar,No Trait,199 Belt,No Trait,Purple,Dosbrak,Michael Bisping,GJsBU6dFQzrhfKcAhULMURtSdL4QGpovsyAzzgYkS3uN,382
7,Standard,No Trait,No Trait,Diamond Grill,No Trait,Microphone,Suit,Teal,Dosbrak,Michael Bisping,BbWfRr7sgSzeaU4kbChBLQYDUbwGmApY2aneARM2WQPZ,383
8,Bald,Snapback,No Trait,Cigar,No Trait,199 Belt,Tattoo,Teal,Dosbrak,Michael Bisping,GrH64mUpt7tAo5DWuUa6ZsgT6mJdCLBwUSNtcEKSrBCX,384
8,Standard,Dj Mikey B,No Trait,No Trait,Laser Eyes,Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,3dqPS4N3bt3Mmg5pEfyg1xjvHBYdq373dYz4eaWDvbvv,385
9,Standard,No Trait,Bloody,Falling Mouthguard,Wayfarers,Microphone,Suit,Black,Dosbrak,Michael Bisping,8pDHaDkvRdWpMzRokx5vmYzajwg8DfNqzVFBB9XmJsMC,386
8,Old Mike,No Trait,No Trait,Falling Mouthguard,Bruised Eye,199 Belt,Suit,Red,Dosbrak,Michael Bisping,HQYL5UbRm2NBLjn1XxxxAVBgs7sa93WW9A25GhZyqU54,387
6,Bald,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Red,Dosbrak,Michael Bisping,27tdiKCeFAPL77nQQC1CNbodbdkViqzfyhand93Dfvzs,388
8,Old Mike,No Trait,Red Terminator,Cigar,Laser Eyes,Gloves,No Trait,Purple,Dosbrak,Michael Bisping,7TZJxxRWSBqg6wG7W7t7nuA4LBwDrCaQGSfvmVJ23D9S,389
8,Standard,Dj Mikey B,No Trait,No Trait,Laser Eyes,Bloody Gloves,Jiu Jitsu Robe,Teal,Dosbrak,Michael Bisping,G8vWNokMRVGkijwwgdutmKxxfpa3nDWN7o8icXHf4VHw,390
8,Old Mike,No Trait,Bloody,No Trait,Laser Eyes,199 Belt,Bloody Body,Red,Dosbrak,Michael Bisping,GxraBtKF8hVukZVCFwoG8UUPz7iBXfHcyd1G8FbFg5kt,391
6,Bald,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,7VjxQuBh9CrFv1Ccx4oXWzQWkRUgRxWE57hx66mFjbCc,392
5,Old Mike,No Trait,No Trait,No Trait,No Trait,No Trait,The Count,Black,Dosbrak,Michael Bisping,8m1x9xKRE6HydHXShfVVRdWPHTfY3vWiRVpDDPKYu3e3,393
6,Bald,No Trait,No Trait,Falling Mouthguard,No Trait,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,FM4EFwLLndYynyFfbyMcd6BV6UcnnvEW6PmZsTuVDiEk,394
8,Standard,Dj Mikey B,No Trait,Cigar,No Trait,Bloody Gloves,Tattoo,Mustard,Dosbrak,Michael Bisping,287xLwRAY2AnXTx4Pau3Sg5LtBRvaxwoJCYzsxvUHe7r,395
7,Old Mike,No Trait,Bloody,No Trait,No Trait,Knuckle Duster Spikes,Suit,Teal,Dosbrak,Michael Bisping,3TGAeNq61JDn1H11YJaK52L1Sq8FCho8JJ9kyz6qRrpo,396
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Microphone,Punk Jacket,Purple,Dosbrak,Michael Bisping,3yTTM4HXscw3fBZxbzhbWpSwHRu9RBsB1NTW2VZmnfWc,397
8,Standard,Announcer,Bloody,No Trait,No Trait,Gloves,Tattoo,Octagon,Dosbrak,Michael Bisping,5oXbADJN78pM4zP6Cc8A7Q9XADT95WY1uGADY2ucC7T7,398
7,Standard,Announcer,No Trait,No Trait,No Trait,Sol Gloves,Patriot Flag,Mustard,Dosbrak,Michael Bisping,8Mbd1uKcAyszRtfuRAWvTeBRroxbh1mU7oPvMm9Xez3y,399
9,Standard,No Trait,Bloody,Falling Mouthguard,Wayfarers,Microphone,Suit,Red,Dosbrak,Michael Bisping,J1Jomd1Y7vbgRTeRdvGk2uufBAZx8GUD6RSYPnJT1tqx,400
6,Standard,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Purple,Dosbrak,Michael Bisping,4tiVnQeQBBK1rVj8kukfrV92G9yH2p4aGtdg14R9p5U8,401
8,Standard,Dj Mikey B,No Trait,No Trait,Bruised Eye,Bare Fists,Punk Jacket,Mustard,Dosbrak,Michael Bisping,B9RrTVmfVGbiSHZ1E1p5aWANGbVH9gYcYqpywJTAQZgY,402
6,Standard,No Trait,No Trait,No Trait,No Trait,Bloody Gloves,The Count,Mustard,Dosbrak,Michael Bisping,EnZxsGrGZurrq2dcrRDJSW3As34ZhXXXuBSLz8ame5dW,403
8,Standard,Sparring Headgear,No Trait,Diamond Grill,Laser Eyes,Bare Fists,No Trait,Red,Dosbrak,Michael Bisping,GVrdbBamLr2KfWQqgHooH2SEnoJVkpedNZkC5iQpTfKq,404
9,Standard,Announcer,Bloody,No Trait,Laser Eyes,Gold Gloves,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,3DCEkfbJW4qqFSvd2ygq5jHEFetd1za4GPrb3DdGXB9B,405
8,Bald,Sparring Headgear,Red Terminator,No Trait,Laser Eyes,Bloody Wraps,No Trait,Mustard,Dosbrak,Michael Bisping,4c5XXe7F9Nn5AtBxPv2JRK4gvCtd4fLgVh7RxNrLELHs,406
6,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,No Trait,Butcher,Purple,Dosbrak,Michael Bisping,D22UUbELgSpsYYtWhMv65UGe4iw6tH4s9sDV9UdcC79v,407
8,Standard,Snapback,No Trait,No Trait,Bruised Eye,Bloody Gloves,Patriot Flag,Purple,Dosbrak,Michael Bisping,FEVKUNU7QsmtiESzyVGpor1Kx3G7AgQKpynW5HDox3TZ,408
8,Standard,Snapback,No Trait,Falling Mouthguard,No Trait,Microphone,Suit,Mustard,Dosbrak,Michael Bisping,Hd2BRbzpvaDxbrBz4LYhmmjfbFdB6aFmS4fjPkw8hev8,409
8,Bald,Sparring Headgear,Bloody,Cigar,No Trait,Bare Fists,No Trait,Blockasset,Dosbrak,Michael Bisping,3snGoi3XG3BSEfNFMf6Zkcm1Mv9rgUTyV4o1wHuycpqw,410
8,Standard,No Trait,No Trait,Cigar,Bruised Eye,Bare Fists,Tattoo,Blockasset,Dosbrak,Michael Bisping,G9u5nJwjbXoca9gxMN3S3pwQ7CziC9pZvVjULVHw7EkV,411
8,Old Mike,Dj Mikey B,Bloody,No Trait,No Trait,Bare Fists,Punk Jacket,Teal,Dosbrak,Michael Bisping,JBCoa3o6ze4BQCKxWh38njw5f5ES8rpSdp5BFHKtpuR2,412
7,Bald,No Trait,Red Terminator,No Trait,No Trait,Bare Fists,Punk Jacket,Blockasset,Dosbrak,Michael Bisping,2Xyc7g3yH9x5HCA6tNXuD9jbmYWmMfoSn6f3QmodyxJ7,413
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Bloody Gloves,Tattoo,Octagon,Dosbrak,Michael Bisping,Dir8KAThTjGHJGPFFWEZyvEA4hbt5Su2MLR5FdSTX4sL,414
8,Standard,No Trait,No Trait,Falling Mouthguard,Bruised Eye,Bloody Gloves,Suit,Octagon,Dosbrak,Michael Bisping,DsHJLrDvPSUQ4NQKmrpYkygxn2RWy7VWmDySCLdnCZx9,415
9,Standard,Dj Mikey B,No Trait,Cigar,Bruised Eye,Bare Fists,Bloody Body,Teal,Dosbrak,Michael Bisping,Dw7Vg4khfQEkwhD89WHCPa35tJB83stUK9M1SgRVEt19,416
7,Bald,Snapback,No Trait,No Trait,Bruised Eye,No Trait,Tattoo,Blockasset,Dosbrak,Michael Bisping,FWHtj6mCMGKd9kMS8gFopNtUtrUBx8bVJsv8XwVWu28g,417
8,Standard,Dj Mikey B,Red Terminator,No Trait,No Trait,Bloody Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,35umEneonX5UyCx17fXftxCtT2qVZkKga9rPEbEY1af7,418
6,Standard,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Mustard,Dosbrak,Michael Bisping,5AVxwFEv95wqESNnLYj1bShKMyDSqagMESyvvxVDywRm,419
8,Old Mike,No Trait,No Trait,Cigar,Wayfarers,199 Belt,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,8uxidiHsN5Do5zNvJSGXTqF6bXKY9Rd2WNJyZqus3XD4,420
8,Standard,No Trait,No Trait,Cigar,Laser Eyes,199 Belt,Suit,Teal,Dosbrak,Michael Bisping,9gZvzEmQGjSnKJ5TkarB6eWcZrnw1KZUicKUHN6w2hxd,421
8,Old Mike,No Trait,Bloody,Diamond Grill,No Trait,Bloody Gloves,Punk Jacket,Mustard,Dosbrak,Michael Bisping,GeW56NXwYiXaN8UKRnspaxwLjKFBQHfohsepLyw3AqFX,422
8,Bald,Snapback,Bloody,Falling Mouthguard,No Trait,Bare Fists,No Trait,Octagon,Dosbrak,Michael Bisping,5Sd6pkTkYoqVQHEWKgsLtc6EyCkgV5a8B5Jwc6meaS8j,423
7,Standard,Snapback,No Trait,Falling Mouthguard,No Trait,Gold Gloves,No Trait,Blockasset,Dosbrak,Michael Bisping,5gx2URgnMSWZNsqG3ozbZdr5q1JbxYj7fvDbx2gVzKd6,424
6,Standard,Sparring Headgear,No Trait,No Trait,No Trait,Knuckle Duster Spikes,No Trait,Purple,Dosbrak,Michael Bisping,GSEKt9o4MXpP73eauruqYCgEaueCTViUQAjQpWV7W2Aa,425
8,Old Mike,No Trait,Bloody,Falling Mouthguard,No Trait,Bloody Wraps,Patriot Flag,Red,Dosbrak,Michael Bisping,ngZG8WM1R8dztZNDjd2ZpWMTf8gxVPXo25Xg3hX7MX7,426
8,Standard,Snapback,No Trait,No Trait,Bruised Eye,Microphone,Suit,Black,Dosbrak,Michael Bisping,82cQibYroctJeTEUzGsEivEosbknwS3pgyYYxQdbiMHh,427
7,Standard,Announcer,No Trait,No Trait,No Trait,Gold Gloves,Bloody Body,Octagon,Dosbrak,Michael Bisping,88apdfaTfEPy64gbLoAYYhiSddGwG9zWVmewGEkiaGi1,428
8,Standard,No Trait,Red Terminator,Falling Mouthguard,No Trait,Bare Fists,Patriot Flag,Teal,Dosbrak,Michael Bisping,Aq6eAavdTyoQ9L41myhtRvnwF1Mw7Ygg37NYf9PPgdrJ,429
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Bloody Wraps,Tattoo,Blockasset,Dosbrak,Michael Bisping,DVc1BFErJS2nGNbYiK4GgjhUSs3zjBY4nP1tS3wFf1qe,430
8,Standard,Snapback,No Trait,No Trait,Bruised Eye,199 Belt,Tattoo,Black,Dosbrak,Michael Bisping,ch6G7QyJdDeUhEPQMAKKKCVZjBFxPuwiHwR1rJ7U73u,431
8,Standard,Announcer,No Trait,Diamond Grill,No Trait,Bloody Wraps,Punk Jacket,Black,Dosbrak,Michael Bisping,6B5rMc4pMvgXV5EDVYiA8LqnrZYYNrQuhoNN73HcjCE2,432
8,Old Mike,Snapback,No Trait,Diamond Grill,No Trait,Bloody Wraps,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,6DG73dYEsTdjYCAV3cvQLH9URRwvD6GSn3GLc9ze2e1t,433
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Knuckle Duster Spikes,Suit,Purple,Dosbrak,Michael Bisping,FDnvQtrQt5xFziJsuiJYR2oMiewbA6Emiw1jCL6S4Wej,434
7,Bald,Sparring Headgear,Bloody,Cigar,No Trait,No Trait,No Trait,Octagon,Dosbrak,Michael Bisping,FZweKRjNxzvqBvEFiMBv63HhsGJockTpQihWcLpQWzN,435
8,Standard,No Trait,No Trait,Cigar,Bruised Eye,Microphone,Suit,Teal,Dosbrak,Michael Bisping,AFkjS1B5FfnWese29VV9TdswNz6riUDFMCzYASbxGbxC,436
7,Bald,Snapback,No Trait,No Trait,No Trait,Gold Gloves,Patriot Flag,Black,Dosbrak,Michael Bisping,F8MW7pt7dn8BbRjL36ZskoDvYeV2x3UNj4QMkZeSkSLS,437
8,Old Mike,Dj Mikey B,Bloody,Falling Mouthguard,No Trait,Gloves,No Trait,Teal,Dosbrak,Michael Bisping,HYpyZk96CDrsG6gpTAeGKCEVnnbz6nZkcsc2AvMqTCzm,438
7,Bald,No Trait,Red Terminator,No Trait,No Trait,Gloves,Tattoo,Blockasset,Dosbrak,Michael Bisping,3PhoKNY5Mjvh9t5WhBPyTde7JZyyhAPPGbRb3fKYyGsC,439
6,Standard,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Butcher,Black,Dosbrak,Michael Bisping,4CQ7TJpEXxjvgrNYZ1k37hkwxF7mYvL7PDvoAUS3VDhZ,440
8,Standard,Dj Mikey B,No Trait,Cigar,No Trait,Bare Fists,Tattoo,Purple,Dosbrak,Michael Bisping,8iM9D5ZbY255yLmCm6vPyfdJQXTYKTM6qFuPqcAhJVa3,441
7,Bald,No Trait,No Trait,No Trait,Wayfarers,Knuckle Duster Spikes,Bloody Body,Red,Dosbrak,Michael Bisping,EttkFUTKoz3bhEcPrgTtmpGZ32mzkx8P4aUwdcquwcQK,442
6,Bald,No Trait,No Trait,Diamond Grill,No Trait,No Trait,Bloody Body,Octagon,Dosbrak,Michael Bisping,3N4eZvhipaKBG9MiMa4afvecSAwbEHX3azgJCPoKoaN5,443
7,Old Mike,Dj Mikey B,No Trait,Falling Mouthguard,No Trait,No Trait,Jiu Jitsu Robe,Purple,Dosbrak,Michael Bisping,55SNym37h1zf4q92P6C97UjyWZegtpTrrimQktfh2jfg,444
5,Old Mike,No Trait,No Trait,No Trait,No Trait,No Trait,Butcher,Purple,Dosbrak,Michael Bisping,6LVR8y8Bqeb4eN6khXQfBEgvMQ7CeeyNU3Rhuiweg68,445
8,Standard,Snapback,No Trait,No Trait,Bruised Eye,199 Belt,Tattoo,Red,Dosbrak,Michael Bisping,H67oCp8up4eT8ZjAQKWr2DMagKGQeMoUdUUjiFqADAZV,446
7,Standard,No Trait,Bloody,Diamond Grill,No Trait,No Trait,Patriot Flag,Red,Dosbrak,Michael Bisping,7qvU3SfiDGNriXvrtRxMWewmWggFocVugERpV6wY9Dkc,447
5,Bald,No Trait,No Trait,No Trait,No Trait,No Trait,The Count,Purple,Dosbrak,Michael Bisping,9QWrKhW3bmj7i82vi49jZPf5JzzbimnuyBXE5qyTESyS,448
9,Standard,Snapback,Bloody,Falling Mouthguard,No Trait,199 Belt,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,3UA1fBaJbV4vvLWjwK3kuWU8F3Z94o7XT6BPtxpZ2SHL,449
9,Standard,No Trait,Red Terminator,Falling Mouthguard,Laser Eyes,Bloody Gloves,Jiu Jitsu Robe,Black,Dosbrak,Michael Bisping,54mUeoqeLqWbXcSn9AXZ39MFgwyioSqaCsMSkuHvr5S4,450
9,Bald,No Trait,Red Terminator,Cigar,Wayfarers,Bloody Gloves,Punk Jacket,Red,Dosbrak,Michael Bisping,752TWHiMCYcaQGzSsvJYaWGhP9wakYsDGmKrY4MmpgE6,451
8,Standard,Dj Mikey B,No Trait,No Trait,Bruised Eye,Bare Fists,Punk Jacket,Teal,Dosbrak,Michael Bisping,Aun4mQXo7SgY7AF3SiApcnnCKvAAAsFNUNYnn3tu3uzW,452
8,Old Mike,No Trait,Bloody,Cigar,Laser Eyes,Gold Gloves,No Trait,Black,Dosbrak,Michael Bisping,CHNrx6DeBF837oxJgzdeFCZ9LGu8eUwgWoxUfMYkhhVL,453
7,Old Mike,No Trait,No Trait,Falling Mouthguard,No Trait,Bloody Gloves,Patriot Flag,Purple,Dosbrak,Michael Bisping,J3fFcd6H3NKV1U7vdh5SkArRnVvAJntYt31wzyL82bCr,454
7,Old Mike,Sparring Headgear,Bloody,No Trait,No Trait,Gloves,No Trait,Octagon,Dosbrak,Michael Bisping,BemiY3byvdUQ1DsAS981egYW3PKrVFeXTk5Fn4LMBMf2,455
6,Standard,No Trait,No Trait,No Trait,No Trait,199 Belt,Patriot Flag,Purple,Dosbrak,Michael Bisping,E9dK51t9SjsKJgpVtAEnVxHxjzD7jy65fWqJMgc2N9ua,456
6,Standard,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Butcher,Red,Dosbrak,Michael Bisping,G5AncUfi5wTwrfBwyfww7rVZbN5AtcuyiM7NxvucJBGy,457
7,Old Mike,Sparring Headgear,No Trait,No Trait,Laser Eyes,Sol Gloves,No Trait,Mustard,Dosbrak,Michael Bisping,13xwWniwfoB5zRegeUr2pxdGboiChKjCB5rkDEcZTv9J,458
6,Standard,No Trait,No Trait,No Trait,Bruised Eye,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,DYPMoqwmsi87cpCbA5wNQFMy965tVT9zXFrn1GdWqwD4,459
7,Standard,No Trait,No Trait,No Trait,Bruised Eye,Knuckle Duster Spikes,Bloody Body,Teal,Dosbrak,Michael Bisping,F4AudU73U67tbLewECdGGpwM451JnzJkyb26Vh4qGZkg,460
8,Standard,Dj Mikey B,No Trait,Falling Mouthguard,No Trait,Bare Fists,Punk Jacket,Red,Dosbrak,Michael Bisping,5Y1o9kURGrDh63NYNUPJHGPjUap3HyzbE1WyPhYLQQLK,461
5,Old Mike,No Trait,No Trait,No Trait,No Trait,No Trait,Butcher,Mustard,Dosbrak,Michael Bisping,91tcMSCyZuLFu3ABk4fkyPz3NQ7fSiPZ13K1nE2i5Ayy,462
8,Standard,No Trait,No Trait,Cigar,Wayfarers,Bloody Wraps,Jiu Jitsu Robe,Octagon,Dosbrak,Michael Bisping,BQrT382bzrMtZ3bV4Yi3y5cVfs38hBKrhHbgZ74FGhpg,463
6,Standard,No Trait,No Trait,No Trait,No Trait,Bare Fists,The Count,Mustard,Dosbrak,Michael Bisping,63QKK1NxBbVr3mPDHK2j92V3xtundrMf7dbvb68uHsst,464
8,Old Mike,No Trait,Bloody,No Trait,Wayfarers,Gloves,Patriot Flag,Mustard,Dosbrak,Michael Bisping,6tFcGhBtWS1q9Sfs1mhDEfk8uUQF8tWNdRhaMKz4P8WW,465
6,Standard,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Red,Dosbrak,Michael Bisping,7jHjtND8MXQ5ASqfQ5Bhy1hvyRnweDdhCEh2qAX4Pbya,466
7,Standard,Snapback,No Trait,No Trait,No Trait,Sol Gloves,Patriot Flag,Purple,Dosbrak,Michael Bisping,275CLVNpRtrQzshHxaaQFPPCDDBWXBsTGXKJcZCK7JEw,467
6,Standard,No Trait,No Trait,Falling Mouthguard,No Trait,No Trait,Butcher,Red,Dosbrak,Michael Bisping,9UXSc2nt4jm5ymyP81jzxqHXSSDMnnahG2uoETkk1PPp,468
6,Standard,No Trait,No Trait,Cigar,No Trait,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,DW3FSpuqKE8tmVxyE53JoQ8zhtWdrDFPPFRbZfBkoMNT,469
8,Standard,Announcer,Bloody,No Trait,No Trait,Bare Fists,Tattoo,Blockasset,Dosbrak,Michael Bisping,4kVAsMSvYEujmGtS8RT67ZL7hhwN1mqWjGmVyzPsUczs,470
7,Standard,Sparring Headgear,No Trait,Cigar,No Trait,Bloody Wraps,No Trait,Octagon,Dosbrak,Michael Bisping,528LayDPQcpukjJJcycNDtRUEd89p83S1qATSK78rXXo,471
8,Standard,Snapback,No Trait,Diamond Grill,No Trait,Bloody Wraps,Punk Jacket,Purple,Dosbrak,Michael Bisping,5wkrXEUDtRdfdDoPTdxrrTfoa9w5zLDqdoDPCuPuDpdd,472
7,Old Mike,Snapback,No Trait,No Trait,Bruised Eye,199 Belt,No Trait,Black,Dosbrak,Michael Bisping,46NGEw9J8RxE3W2CMmt7nZYYWGHs1zCUozMogZJ3Mo2W,473
6,Standard,No Trait,No Trait,No Trait,Bruised Eye,Knuckle Duster Spikes,No Trait,Purple,Dosbrak,Michael Bisping,73izPaoK6RBjjXN53e5ryJSxfcRqSLJgZfaxWQBxkxQp,474
8,Standard,Snapback,No Trait,Cigar,No Trait,Bloody Wraps,Jiu Jitsu Robe,Blockasset,Dosbrak,Michael Bisping,9RNyJdyDKCGFzMgwxJjC6oBbC2gZiWboznTRSeFv15tc,475
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Knuckle Duster Spikes,Suit,Black,Dosbrak,Michael Bisping,8dkM5wxG4swGXbdQew3ys6zJjNrx7GPN9tyg1atYLX9A,476
8,Bald,No Trait,Red Terminator,Diamond Grill,No Trait,Bloody Gloves,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,C23R5GY1jYAZ5vsS2ph2C82tQgVKctPEXa7F9SsJvZRC,477
8,Bald,Snapback,Bloody,No Trait,No Trait,Bloody Gloves,Patriot Flag,Mustard,Dosbrak,Michael Bisping,CeSrMRRBguzVWcys8APtv21P9tgRx2KdBYUPnfaHa2Li,478
8,Standard,Sparring Headgear,Red Terminator,No Trait,Laser Eyes,Bloody Wraps,No Trait,Mustard,Dosbrak,Michael Bisping,4EFE8R15mowog5Qth2USn81HQNntb3whp3AtydMmYUnm,479
7,Old Mike,No Trait,No Trait,Falling Mouthguard,No Trait,Microphone,Suit,Red,Dosbrak,Michael Bisping,36hfv6ouLLFAArKE2yxqXsCEeuosgGwfw77CHMQZXynX,480
8,Bald,No Trait,No Trait,Falling Mouthguard,Wayfarers,Gloves,Patriot Flag,Red,Dosbrak,Michael Bisping,3HvVKYGCfTqarkaQ5kccvwgSz16pyaQMe5Sd1TRcenFG,481
8,Old Mike,Sparring Headgear,Bloody,Diamond Grill,No Trait,Gloves,No Trait,Red,Dosbrak,Michael Bisping,6NWjZ5yEWFR9drttB3n8MEYd1X4pCjaoVoKnA3wyrS82,482
8,Old Mike,No Trait,No Trait,Diamond Grill,Bruised Eye,Bare Fists,Jiu Jitsu Robe,Mustard,Dosbrak,Michael Bisping,Bx4i2DL1ZBwVxFcd8Pw86Sx1R5U3CfURUtwDzwZjwFAQ,483
8,Standard,No Trait,Bloody,No Trait,Wayfarers,Sol Gloves,Suit,Blockasset,Dosbrak,Michael Bisping,D6kZURNoHi3DzDB65os48s8PyQhtmo7d9TmSrJn1y5Qr,484
8,Standard,Announcer,Red Terminator,No Trait,No Trait,Gold Gloves,Tattoo,Red,Dosbrak,Michael Bisping,8pxhTWFN6gtggbbXeYZgrrYD7oBsJjFzgszUS2fa8Dn2,485
9,Standard,Dj Mikey B,Bloody,Cigar,No Trait,Bloody Gloves,Bloody Body,Teal,Dosbrak,Michael Bisping,AZ51Gsdx3xyRXPx8G3GiJPUMt6cvWeZJA2jH2gwZ6Aei,486
7,Bald,Snapback,Red Terminator,No Trait,No Trait,199 Belt,No Trait,Red,Dosbrak,Michael Bisping,C8gHT22cTuwt6UaF42Es9xfh4o3yNNVc3ErtLHHc64ps,487
7,Bald,Announcer,No Trait,Falling Mouthguard,No Trait,No Trait,Bloody Body,Blockasset,Dosbrak,Michael Bisping,ekXV5rNHgCENyZ4EXokGbPbTCCJQ2QtoxLAKG1rdnAT,488
8,Standard,No Trait,Red Terminator,Diamond Grill,No Trait,Gloves,Tattoo,Teal,Dosbrak,Michael Bisping,4fJDEqqCT6k8cgUNhaArs3rKA6Y1GTpar1R6Wtrh71SY,489
8,Standard,Dj Mikey B,Red Terminator,No Trait,No Trait,Bare Fists,Jiu Jitsu Robe,Red,Dosbrak,Michael Bisping,8JFqSLMtpLKH9aCLMw5tqdeT6ViJp55FpSQPmkc4WJ6g,490
6,Standard,No Trait,No Trait,No Trait,No Trait,Knuckle Duster Spikes,Tattoo,Mustard,Dosbrak,Michael Bisping,Az4tpgEQey4JpWDrN1J9eqrWhL9mQjmbd5QDJKJtn9qR,491
7,Standard,No Trait,Red Terminator,No Trait,No Trait,Microphone,Suit,Purple,Dosbrak,Michael Bisping,3jtRt2oV73U19c5zjQ8qYSGPPBBwkgECoAeoHZMEYWBM,492
6,Bald,No Trait,No Trait,Cigar,No Trait,Sol Gloves,No Trait,Octagon,Dosbrak,Michael Bisping,7Do6fSZbBi48wGzFRpwYpTnsodvcCzBFtsPbzymYkHvE,493
8,Standard,No Trait,No Trait,Falling Mouthguard,Wayfarers,Gloves,Jiu Jitsu Robe,Octagon,Dosbrak,Michael Bisping,9Fx51srkQAaKnjqQCsCxCpi56Jz6ow9cPkoPsknMi6GF,494
7,Bald,Snapback,No Trait,No Trait,Bruised Eye,Bloody Gloves,No Trait,Blockasset,Dosbrak,Michael Bisping,CEbixZbdkj4jKhdnnxhSoVM4sKvuf8RrCw2h62CUMYc,495
8,Standard,No Trait,No Trait,Falling Mouthguard,Bruised Eye,Bare Fists,Bloody Body,Octagon,Dosbrak,Michael Bisping,6ewoPVgZNn1KMYgvZdGDzp2U96yQSU5L8QH2cWbJBFoh,496
7,Bald,No Trait,Bloody,No Trait,Laser Eyes,No Trait,Patriot Flag,Teal,Dosbrak,Michael Bisping,8spj83DWCPSKaMsDAfcfg7vFrkendFkefd6wGBQKUVsm,497
6,Old Mike,Sparring Headgear,No Trait,No Trait,No Trait,Bloody Gloves,No Trait,Octagon,Dosbrak,Michael Bisping,6D2KonS9Y4CmQHWnBqDF9Cxx6DPCmpwvS51VFQfsZnec,498
5,Old Mike,No Trait,No Trait,No Trait,No Trait,No Trait,Butcher,Red,Dosbrak,Michael Bisping,CvaKhow7AKAZcrW3YzJntFsn4YfH7ZfASwJohLDobN8z,499
5,Old Mike,No Trait,No Trait,No Trait,No Trait,No Trait,Butcher,Teal,Dosbrak,Michael Bisping,22cjGuE5NHLiyqnXpLBNZuuv9BCBTQuVXezn632mGh9w,500
7,Old Mike,No Trait,No Trait,Cigar,No Trait,Gloves,Suit,Octagon,Dosbrak,Michael Bisping,2MkhZZU7WxXffQgf5142umVnfAsoM26nvTMkFAxaf3LE,501
5,Bald,No Trait,No Trait,No Trait,No Trait,No Trait,The Count,Red,Dosbrak,Michael Bisping,2QBATiPvtqgHiDk58CxskaTY5RoyAQB2c9nEpEMP7odQ,502
7,Standard,No Trait,No Trait,No Trait,Laser Eyes,Microphone,Suit,Red,Dosbrak,Michael Bisping,2YBYXYv8UiycbML1NJLht3N3SQXr1ysCmP77ZohxB5tC,503
8,Bald,Sparring Headgear,Bloody,Diamond Grill,No Trait,Bloody Wraps,No Trait,Mustard,Dosbrak,Michael Bisping,BtU3RNUbLJ2UgghSCtxKjG1dVmBVW8AVw7RkjK9nb9tL,504
7,Standard,No Trait,No Trait,No Trait,Wayfarers,Sol Gloves,Patriot Flag,Purple,Dosbrak,Michael Bisping,CfSNMfUhARYPcEEKwn6ZRzjbVnyVD18gDHgukgfrLtoW,505
